word_id,word_german,word_english,pos,semantic_category,valence_M,valence_SE,valence_SD,valence_N,arousal_M,arousal_SE,arousal_SD,arousal_N,potency_M,potency_SE,potency_SD,potency_N,authority_M,authority_SE,authority_SD,authority_N,community_M,community_SE,community_SD,community_N,Cluster,freq_LEIPZIG,freq_SUBTLEX,freq_CELEX,orth_N_CELEX,orth_N_SUM_CELEX,FHN_CELEX,freq_DLEX_abs,freq_DLEX_norm,orth_N_DLEX,orth_N_SUM_DLEX,FHN_DLEX,freq_Zipf,syllables,letters
746,treu,faithful,adjective,characterization,7.694,0.177,1.064,36,2.667,0.324,1.942,36,6.639,0.299,1.791,36,4.708,0.353,1.732,24,5.625,0.507,2.481,24,3,11.333,13.190,29.167,0,0.000,0,3.260,1.172,17,2.742,0,4.250,1,4
747,Treue,fidelity,noun,abstract,8.000,0.242,1.233,26,2.192,0.304,1.550,26,7.192,0.294,1.497,26,4.826,0.370,1.775,23,6.130,0.384,1.842,23,3,7.750,11.420,16.000,0,0.000,0,3.401,1.313,14,3.262,0,4.391,2,5
748,treulos,unfaithful,adjective,characterization,2.618,0.198,1.155,34,6.794,0.304,1.771,34,4.235,0.363,2.119,34,4.875,0.236,1.154,24,2.917,0.169,0.830,24,6,0.042,0.240,1.333,0,0.000,0,1.826,-0.261,1,0.477,0,2.823,2,7
749,Trost,consolation,noun,abstract,7.500,0.201,1.207,36,2.333,0.232,1.394,36,5.722,0.320,1.921,36,3.870,0.202,0.968,23,6.087,0.421,2.021,23,3,12.646,10.390,12.167,5,21.667,1,3.172,1.085,14,3.202,0,4.162,1,5
750,trösten,to comfort,verb,behavior,7.029,0.199,1.175,35,3.265,0.302,1.763,34,5.676,0.307,1.788,34,4.000,0.441,1.323,9,5.444,0.884,2.651,9,3,4.625,5.710,13.833,0,0.000,0,2.879,0.792,4,2.490,0,3.870,2,7
751,türkisch,Turkish,adjective,characterization,4.821,0.220,1.374,39,5.564,0.131,0.821,39,4.795,0.152,0.951,39,5.727,0.256,1.202,22,6.636,0.283,1.329,22,7,1.271,0.000,16.500,1,0.000,0,1.934,-0.153,2,2.283,1,2.930,2,8
752,Türsteher,doorman,noun,identity,3.500,0.238,1.502,40,6.100,0.265,1.676,40,5.975,0.309,1.954,40,7.714,0.286,0.756,7,4.143,0.884,2.340,7,2,1.750,0.940,0.167,0,0.000,0,1.447,-0.640,1,0.301,0,2.453,3,9
753,Tutor,tutor,noun,identity,5.684,0.203,1.254,38,4.500,0.184,1.133,38,5.711,0.210,1.293,38,5.167,0.562,1.946,12,5.667,0.582,2.015,12,7,0.146,0.430,0.167,2,61.167,2,1.398,-0.690,11,3.450,3,2.405,2,5
754,Tyrann,tyrant,noun,identity,1.854,0.217,1.389,41,7.829,0.171,1.093,41,7.439,0.312,2.001,41,8.556,0.444,1.333,9,1.889,0.588,1.764,9,2,0.667,2.520,1.667,0,0.000,0,2.230,0.143,2,0.301,0,3.223,2,6
755,überfallen,to mug,verb,behavior,1.976,0.186,1.193,41,7.561,0.234,1.501,41,6.854,0.278,1.783,41,7.714,0.339,1.267,14,2.857,0.329,1.231,14,2,14.042,17.360,17.667,2,8.333,0,2.894,0.806,5,1.204,0,3.884,4,10
756,überwachen,to monitor,verb,behavior,3.029,0.280,1.654,35,6.857,0.275,1.630,35,6.943,0.272,1.608,35,8.182,0.169,0.795,22,5.545,0.382,1.792,22,2,8.521,13.980,12.000,1,2.167,0,2.869,0.781,6,1.431,0,3.859,4,10
757,überzeugen,to convince,verb,behavior,5.833,0.329,1.802,30,5.467,0.261,1.432,30,6.100,0.268,1.470,30,5.800,0.480,1.859,15,4.467,0.477,1.846,15,5,28.021,27.760,101.333,0,0.000,0,3.338,1.251,5,1.556,0,4.328,4,10
758,umarmen,to hug,verb,behavior,8.200,0.130,0.714,30,4.000,0.498,2.729,30,6.733,0.307,1.680,30,3.609,0.293,1.406,23,6.870,0.357,1.714,23,3,2.000,11.140,6.000,0,0.000,0,2.486,0.398,1,1.230,0,3.477,3,7
759,Umarmung,embrace,noun,abstract,8.107,0.173,0.916,28,2.857,0.423,2.240,28,6.704,0.301,1.564,27,3.435,0.265,1.273,23,6.391,0.452,2.169,23,3,2.063,5.670,2.667,0,0.000,0,2.602,0.515,1,0.301,0,3.593,3,8
760,Umsturz,overthrow,noun,abstract,4.258,0.331,1.843,31,7.484,0.236,1.313,31,7.065,0.262,1.459,31,5.348,0.429,2.058,23,6.783,0.266,1.278,23,1,1.458,0.120,3.833,0,0.000,0,2.661,0.573,1,0.699,0,3.652,2,7
761,Unabhängigkeit,independence,noun,abstract,7.844,0.196,1.110,32,4.742,0.437,2.435,31,7.419,0.253,1.409,31,2.917,0.557,1.929,12,4.000,0.778,2.697,12,3,26.521,3.310,43.167,0,0.000,0,3.754,1.666,9,1.114,0,4.744,5,14
762,unauffällig,unflashy,adjective,characterization,4.842,0.191,1.175,38,3.658,0.259,1.599,38,3.632,0.224,1.384,38,3.818,0.234,1.097,22,5.091,0.335,1.571,22,7,5.729,7.130,0.000,0,0.000,0,2.853,0.766,2,1.477,0,3.844,4,11
763,Undank,ungratefulness,noun,abstract,2.862,0.226,1.217,29,6.724,0.237,1.279,29,5.448,0.411,2.213,29,5.750,0.211,1.032,24,3.875,0.347,1.702,24,6,0.229,0.000,0.833,0,0.000,0,2.000,-0.088,0,0.000,0,2.994,2,6
764,undankbar,ungrateful,adjective,characterization,2.514,0.172,1.044,37,6.541,0.172,1.043,37,4.919,0.304,1.847,37,5.955,0.223,1.046,22,3.545,0.194,0.912,22,6,0.604,3.110,2.667,1,7.167,1,2.176,0.089,2,2.717,1,3.169,3,9
765,unerzogen*,ill-bred,adjective,characterization,3.343,0.249,1.474,35,6.743,0.230,1.358,35,4.971,0.280,1.654,35,4.917,0.312,1.530,24,4.000,0.324,1.588,24,6,0.000,0.120,0.833,0,0.000,0,1.431,-0.656,3,1.778,1,2.437,4,9
766,unfähig,incapable,adjective,characterization,3.053,0.238,1.469,38,6.316,0.242,1.491,38,3.895,0.326,2.011,38,5.545,0.371,1.738,22,4.455,0.393,1.845,22,8,4.625,5.950,6.667,0,0.000,0,2.981,0.893,1,1.633,0,3.971,3,7
767,unfair,unfair,adjective,characterization,2.606,0.230,1.321,33,6.606,0.217,1.248,33,5.182,0.370,2.128,33,6.565,0.313,1.502,23,4.609,0.486,2.330,23,6,3.583,14.450,3.833,0,0.000,0,2.049,-0.038,1,0.778,0,3.043,2,6
768,Unfehlbarkeit,infallibility,noun,abstract,4.511,0.245,1.646,45,5.341,0.272,1.804,44,6.111,0.270,1.812,45,7.533,0.424,1.642,15,3.000,0.617,2.390,15,1,0.271,0.080,0.833,0,0.000,0,2.217,0.130,1,0.000,0,3.210,4,13
769,ungelernt,unlearned,adjective,characterization,3.923,0.166,1.036,39,5.667,0.189,1.177,39,3.923,0.253,1.579,39,5.875,0.350,0.991,8,4.000,0.423,1.195,8,8,0.083,0.000,1.667,0,0.000,0,0.602,-1.485,2,1.724,2,1.689,3,9
770,ungenau,inaccurate,adjective,characterization,3.906,0.203,1.146,32,5.938,0.237,1.343,32,3.969,0.271,1.534,32,4.545,0.215,1.011,22,5.000,0.279,1.309,22,8,1.500,0.790,4.000,0,0.000,0,2.407,0.319,1,0.602,0,3.398,3,7
771,ungerecht,unfair,adjective,characterization,2.517,0.220,1.184,29,7.069,0.232,1.252,29,5.414,0.392,2.113,29,6.542,0.335,1.641,24,5.083,0.412,2.020,24,6,7.729,7.870,9.833,1,0.000,0,2.813,0.725,3,1.477,0,3.804,3,9
772,Uniform,uniform,noun,abstract,4.029,0.320,1.867,34,5.353,0.260,1.515,34,5.676,0.276,1.609,34,7.375,0.496,2.428,24,7.375,0.350,1.715,24,1,7.646,20.710,0.000,0,0.000,0,3.291,1.204,2,1.491,0,4.282,3,7
773,unmenschlich,inhuman,adjective,characterization,1.839,0.218,1.214,31,7.419,0.273,1.523,31,6.065,0.385,2.144,31,7.467,0.446,1.727,15,4.133,0.524,2.031,15,2,1.229,2.950,12.167,1,0.000,0,2.248,0.160,2,0.477,0,3.241,3,12
774,unmündig,under age,adjective,characterization,2.840,0.256,1.281,25,5.708,0.353,1.732,24,2.833,0.374,1.834,24,7.333,0.412,1.749,18,4.389,0.647,2.747,18,8,0.208,0.000,1.333,0,0.000,0,1.491,-0.596,2,0.301,0,2.495,3,8
775,Unrecht,injustice,noun,abstract,2.098,0.155,0.995,41,7.439,0.171,1.097,41,6.475,0.291,1.840,40,6.500,0.404,1.896,22,5.136,0.433,2.031,22,2,16.333,25.000,0.000,1,2.667,1,3.449,1.362,6,3.199,0,4.439,2,7
776,unsicher,uncertain,adjective,characterization,3.419,0.201,1.119,31,6.000,0.286,1.592,31,3.323,0.329,1.833,31,5.174,0.232,1.114,23,4.087,0.266,1.276,23,8,10.000,12.130,23.333,0,0.000,0,3.192,1.105,1,1.716,0,4.182,3,8
777,unsozial,antisocial,adjective,characterization,2.640,0.193,1.367,50,6.939,0.144,1.008,49,5.060,0.303,2.142,50,5.913,0.355,1.703,23,3.652,0.568,2.724,23,6,1.500,0.200,0.833,0,0.000,0,1.556,-0.531,2,0.845,0,2.558,4,8
778,unterdrücken,to oppress,verb,behavior,2.595,0.243,1.481,37,7.135,0.209,1.273,37,5.622,0.429,2.607,37,8.091,0.383,1.797,22,4.591,0.517,2.423,22,2,2.896,4.490,0.000,1,0.000,0,2.945,0.858,2,1.279,0,3.936,4,12
779,Unternehmer,entrepreneur,noun,identity,4.833,0.197,0.963,24,5.542,0.225,1.103,24,5.708,0.378,1.853,24,6.375,0.340,1.360,16,2.875,0.427,1.708,16,1,43.083,1.220,41.500,1,205.500,1,3.360,1.273,5,3.761,1,4.350,4,11
780,unterordnen,to subordinate,verb,behavior,2.811,0.193,1.175,37,5.486,0.302,1.835,37,4.027,0.345,2.101,37,7.435,0.300,1.441,23,5.826,0.365,1.749,23,8,1.417,0.350,5.833,0,0.000,0,2.250,0.163,2,1.881,0,3.243,4,11
781,Unterschicht,lower class,noun,identity,3.472,0.224,1.341,36,5.771,0.184,1.087,35,4.029,0.329,1.948,35,5.765,0.539,2.223,17,6.118,0.392,1.616,17,8,0.604,0.350,0.333,0,0.000,0,1.991,-0.096,0,0.000,0,2.986,3,12
782,unterstützen,to support,verb,behavior,7.261,0.201,0.964,23,3.136,0.368,1.726,22,6.304,0.311,1.490,23,3.067,0.330,1.280,15,7.467,0.274,1.060,15,3,52.896,22.130,110.667,0,0.000,0,3.555,1.467,4,1.580,0,4.545,4,12
783,Untertan,subject (of monarchy),noun,identity,2.658,0.190,1.169,38,5.579,0.237,1.464,38,3.108,0.292,1.776,37,7.667,0.555,1.923,12,5.500,0.764,2.646,12,8,0.542,0.870,0.000,1,2.667,1,2.464,0.376,3,2.593,0,3.456,3,8
784,untreu,unfaithful,adjective,characterization,3.000,0.243,1.435,35,6.853,0.212,1.234,34,5.400,0.273,1.612,35,5.560,0.295,1.474,25,3.560,0.306,1.530,25,6,0.688,1.690,1.667,0,0.000,0,2.326,0.239,2,1.000,0,3.319,2,6
785,Untreue,disloyalty,noun,abstract,2.529,0.274,1.600,34,6.970,0.297,1.704,33,5.818,0.407,2.338,33,5.792,0.262,1.285,24,3.375,0.268,1.313,24,6,10.854,1.020,1.000,0,0.000,0,2.530,0.443,3,1.204,0,3.522,3,7
786,unverheiratet,unmarried,adjective,characterization,5.189,0.201,1.221,37,5.027,0.180,1.093,37,4.676,0.216,1.313,37,4.350,0.327,1.461,20,3.550,0.328,1.468,20,7,0.521,0.830,2.667,0,0.000,0,1.991,-0.096,1,0.000,0,2.986,5,13
787,Urteil,judgement,noun,abstract,3.926,0.302,1.567,27,5.654,0.298,1.522,26,6.692,0.336,1.715,26,7.182,0.299,1.402,22,5.227,0.389,1.824,22,1,95.146,17.840,96.333,0,0.000,0,3.854,1.767,7,1.322,0,4.845,2,6
788,urteilen,to judge,verb,behavior,4.788,0.260,1.495,33,5.531,0.317,1.796,32,6.485,0.180,1.034,33,7.174,0.241,1.154,23,4.870,0.316,1.517,23,1,3.958,6.060,13.333,1,50.500,1,2.862,0.775,3,3.311,1,3.853,3,8
789,Vaterfigur,father figure,noun,abstract,5.600,0.331,1.958,35,3.743,0.276,1.633,35,6.882,0.263,1.533,34,6.500,0.453,1.434,10,4.800,0.800,2.530,10,5,0.542,0.750,0.333,0,0.000,0,1.000,-1.088,0,0.000,0,2.032,4,10
790,Vaterland,homeland,noun,abstract,4.171,0.386,2.281,35,5.771,0.246,1.457,35,5.886,0.340,2.011,35,7.857,0.261,0.690,7,7.000,0.378,1.000,7,1,4.313,4.760,37.667,0,0.000,0,3.342,1.255,6,1.462,0,4.332,3,9
791,verachten,to despise,verb,behavior,2.933,0.279,1.530,30,7.034,0.260,1.401,29,6.241,0.364,1.958,29,6.833,0.299,1.465,24,4.458,0.346,1.693,24,2,0.917,3.190,9.667,0,0.000,0,2.658,0.571,3,2.636,0,3.649,3,9
792,verbieten,to prohibit,verb,behavior,3.212,0.212,1.219,33,6.188,0.334,1.891,32,6.667,0.304,1.744,33,7.545,0.415,1.945,22,5.045,0.424,1.988,22,2,12.833,4.800,38.167,4,48.500,1,3.079,0.992,7,3.166,0,4.070,3,9
793,Verbot,prohibition,noun,abstract,3.125,0.272,1.540,32,7.031,0.222,1.257,32,7.125,0.276,1.561,32,8.318,0.138,0.646,22,6.318,0.304,1.427,22,2,27.917,0.000,30.833,0,0.000,0,3.498,1.411,8,2.788,0,4.489,2,6
794,Verbrecher,criminal,noun,identity,2.457,0.202,1.197,35,7.200,0.271,1.605,35,6.429,0.282,1.668,35,6.444,0.294,1.247,18,3.389,0.405,1.720,18,6,5.958,28.620,20.833,1,44.333,1,3.183,1.095,3,3.642,1,4.173,3,10
795,Verbündete,ally,noun,identity,7.067,0.214,1.172,30,3.433,0.286,1.569,30,6.900,0.241,1.322,30,4.154,0.355,1.281,13,7.231,0.281,1.013,13,3,4.500,2.720,25.833,0,0.000,0,2.332,0.245,3,2.064,0,3.325,4,10
796,verdienen,to earn,verb,behavior,6.436,0.229,1.429,39,4.487,0.262,1.636,39,6.000,0.201,1.257,39,5.333,0.280,1.373,24,4.000,0.307,1.504,24,5,37.104,43.150,63.333,1,0.333,0,3.358,1.270,2,1.653,0,4.348,3,9
797,Verehrer,admirer,noun,identity,6.000,0.261,1.673,41,6.075,0.228,1.439,40,5.325,0.236,1.492,40,4.769,0.201,0.725,13,3.462,0.447,1.613,13,5,2.063,2.680,5.167,1,20.167,1,2.533,0.445,3,0.778,0,3.524,3,8
798,Verein,association,noun,identity,5.771,0.239,1.416,35,4.706,0.244,1.426,34,5.543,0.237,1.400,35,4.200,0.462,2.067,20,8.000,0.348,1.556,20,4,107.167,3.310,57.167,1,14.833,0,3.444,1.357,11,3.478,1,4.434,2,6
799,verfeindet,to be at enmity,adjective,characterization,2.667,0.261,1.359,27,6.960,0.227,1.136,25,6.308,0.383,1.955,26,6.571,0.685,1.813,7,5.571,0.948,2.507,7,2,0.438,0.430,0.000,1,1.500,1,1.845,-0.242,1,1.041,0,2.841,3,10
800,verfolgt,persecuted,adjective,characterization,2.361,0.183,1.099,36,7.222,0.222,1.333,36,4.944,0.369,2.216,36,6.792,0.276,1.351,24,5.458,0.351,1.719,24,6,38.292,39.450,0.000,0,0.000,0,3.558,1.470,4,2.600,0,4.548,2,8
801,Verhör,interrogation,noun,abstract,2.561,0.185,1.184,41,7.100,0.202,1.277,40,6.525,0.215,1.358,40,8.571,0.202,0.756,14,3.500,0.542,2.029,14,2,3.417,7.210,5.500,0,0.000,0,2.847,0.759,1,0.000,0,3.838,2,6
802,Verkäuferin,vender,noun,identity,4.976,0.154,1.000,42,4.976,0.188,1.220,42,3.976,0.194,1.259,42,5.067,0.182,0.704,15,5.000,0.169,0.655,15,7,4.646,2.240,7.333,0,0.000,0,2.599,0.511,3,0.477,0,3.590,4,11
803,verklagen,to sue,verb,behavior,3.108,0.185,1.125,37,6.892,0.181,1.100,37,6.108,0.241,1.468,37,6.875,0.243,1.191,24,4.042,0.292,1.429,24,2,3.250,8.540,2.333,1,0.000,0,2.013,-0.075,3,0.778,0,3.007,3,9
804,verlassen,to abandon,verb,behavior,2.629,0.217,1.285,35,6.971,0.254,1.505,35,5.147,0.390,2.271,34,5.500,0.205,0.964,22,3.364,0.268,1.255,22,6,101.063,195.050,149.333,4,21.167,0,3.951,1.864,14,3.052,0,4.941,3,9
805,verlegen sein*,to be embarrassed,verb,behavior,3.733,0.185,1.015,30,5.690,0.306,1.650,29,4.200,0.281,1.540,30,5.000,0.199,0.953,23,4.261,0.437,2.094,23,8,12.750,10.470,41.000,7,88.833,1,3.293,1.205,14,3.493,0,4.283,3,8
806,verlieren,to lose,verb,behavior,3.000,0.167,1.072,41,6.171,0.174,1.116,41,3.975,0.267,1.687,40,5.391,0.265,1.270,23,4.217,0.295,1.413,23,8,56.604,130.280,161.500,3,19.333,0,3.623,1.536,12,3.561,0,4.613,3,9
807,Verlierer,loser,noun,identity,3.143,0.245,1.297,28,6.143,0.256,1.353,28,3.464,0.444,2.349,28,6.304,0.270,1.295,23,4.043,0.317,1.522,23,8,20.500,15.870,4.167,1,161.500,1,2.301,0.214,1,1.792,0,3.293,3,9
808,vermieten,to let,verb,behavior,4.778,0.150,0.898,36,4.889,0.198,1.190,36,5.194,0.202,1.215,36,5.826,0.306,1.466,23,5.130,0.352,1.687,23,7,3.521,3.150,44.333,4,42.500,0,2.100,0.013,9,3.561,4,3.094,3,9
809,vermissen,to miss,verb,behavior,3.767,0.331,1.813,30,6.333,0.308,1.688,30,6.200,0.354,1.937,30,4.304,0.247,1.185,23,4.652,0.575,2.757,23,6,7.458,27.400,20.000,2,10.833,0,2.741,0.654,7,2.776,0,3.732,3,9
810,Verrat,betrayal,noun,abstract,1.655,0.134,0.721,29,7.759,0.154,0.830,29,5.857,0.514,2.718,28,6.320,0.287,1.435,25,3.880,0.313,1.563,25,6,6.521,14.410,10.500,1,20.000,1,3.053,0.965,9,2.886,0,4.043,2,6
811,verraten,to betray,verb,behavior,2.240,0.218,1.091,25,6.680,0.309,1.547,25,5.680,0.407,2.036,25,5.300,0.496,1.567,10,3.300,0.367,1.160,10,6,17.813,65.040,39.000,0,0.000,0,3.383,1.295,8,1.708,0,4.373,3,8
812,verreisen,to travel,verb,behavior,7.675,0.197,1.248,40,5.700,0.346,2.186,40,5.225,0.222,1.405,40,4.100,0.261,1.165,20,4.600,0.525,2.349,20,5,1.521,3.660,3.167,4,52.333,1,2.164,0.077,7,2.999,1,3.157,3,9
813,verrucht,profligate,adjective,characterization,4.571,0.302,1.597,28,6.571,0.221,1.168,28,5.464,0.254,1.347,28,4.833,0.187,0.917,24,4.375,0.287,1.408,24,7,0.396,0.390,0.500,0,0.000,0,1.204,-0.883,4,3.948,2,2.221,2,8
814,versagen,to fail,verb,behavior,2.056,0.154,0.924,36,6.194,0.298,1.786,36,4.139,0.439,2.631,36,5.739,0.268,1.287,23,4.000,0.388,1.859,23,8,3.021,11.890,35.333,7,18.500,0,3.039,0.952,14,3.150,0,4.030,3,8
815,verständnisvoll,understanding,adjective,characterization,7.400,0.265,1.323,25,2.760,0.226,1.128,25,5.280,0.297,1.487,25,3.143,0.404,1.512,14,5.143,0.710,2.656,14,3,1.146,1.970,5.500,0,0.000,0,2.336,0.249,2,0.699,0,3.329,4,15
816,verstoßen,to disobey,verb,behavior,3.115,0.295,1.505,26,6.423,0.381,1.943,26,6.040,0.460,2.300,25,6.542,0.289,1.414,24,4.708,0.436,2.136,24,6,0.042,7.720,14.000,2,6.000,0,2.799,0.712,7,2.079,0,3.790,3,9
817,Vertrag,contract,noun,abstract,5.318,0.225,1.491,44,4.674,0.319,2.090,43,6.409,0.221,1.468,44,5.818,0.387,1.816,22,6.000,0.400,1.877,22,1,104.167,32.990,150.500,1,40.000,0,3.862,1.775,8,3.515,0,4.852,2,7
818,vertrauen,to trust,verb,behavior,8.000,0.144,0.788,30,2.467,0.328,1.795,30,6.867,0.238,1.306,30,3.071,0.412,1.542,14,5.286,0.794,2.972,14,3,7.979,115.910,116.500,1,17.833,0,2.803,0.715,8,3.869,2,3.794,3,9
819,vertrauenswürdig,trustworthy,adjective,characterization,7.567,0.184,1.006,30,2.800,0.237,1.297,30,6.700,0.231,1.264,30,4.083,0.468,1.621,12,5.417,0.583,2.021,12,3,0.792,2.050,2.000,0,0.000,0,1.792,-0.295,1,0.000,0,2.789,5,16
820,Vertraute,confident (female),noun,identity,7.696,0.222,1.063,23,2.739,0.373,1.789,23,6.957,0.255,1.224,23,3.333,0.441,1.323,9,6.222,0.521,1.563,9,3,3.313,0.000,0.000,0,0.000,0,2.179,0.091,2,2.824,1,3.172,3,9
821,Vertrauter,confident (female),noun,identity,7.722,0.167,1.003,36,2.444,0.244,1.463,36,6.639,0.208,1.246,36,3.125,0.340,1.360,16,5.063,0.716,2.863,16,3,3.917,0.830,0.000,0,0.000,0,2.155,0.068,4,2.683,2,3.148,3,10
822,verwöhnt,spoilt,adjective,characterization,3.919,0.246,1.498,37,5.081,0.267,1.622,37,4.486,0.292,1.774,37,5.292,0.221,1.083,24,3.750,0.284,1.391,24,8,3.000,3.820,0.000,0,0.000,0,2.326,0.239,6,2.701,2,3.319,2,8
823,verzeihen,to forgive,verb,behavior,6.909,0.210,1.395,44,3.721,0.291,1.906,43,5.884,0.309,2.026,43,4.174,0.342,1.642,23,5.652,0.438,2.102,23,3,2.563,0.000,14.167,1,39.333,1,2.879,0.791,4,3.212,1,3.869,3,9
824,Verzicht,waiver,noun,abstract,4.000,0.221,1.306,35,5.206,0.234,1.366,34,5.629,0.269,1.592,35,4.826,0.401,1.922,23,5.609,0.430,2.061,23,7,24.250,0.550,38.667,0,0.000,0,3.355,1.268,4,1.176,0,4.346,2,8
825,Vielfalt,diversity,noun,abstract,7.286,0.200,1.293,42,4.927,0.352,2.252,41,6.262,0.196,1.270,42,3.615,0.385,1.387,13,5.923,0.512,1.847,13,3,18.250,1.300,9.667,0,0.000,0,2.955,0.867,1,0.602,0,3.945,2,8
826,Volk,people,noun,identity,5.387,0.330,1.838,31,5.323,0.243,1.351,31,6.194,0.326,1.815,31,4.222,0.641,1.922,9,7.556,0.530,1.590,9,4,55.188,53.510,576.667,2,285.000,0,4.304,2.216,27,3.132,0,5.294,1,4
827,Volksfest,fair,noun,setting,4.816,0.289,1.784,38,6.486,0.247,1.502,37,4.486,0.292,1.774,37,4.000,0.531,1.915,13,7.462,0.369,1.330,13,4,4.479,1.650,6.333,0,0.000,0,2.009,-0.079,2,0.477,0,3.003,2,9
828,vorladen,to summon,verb,behavior,3.558,0.234,1.532,43,6.698,0.207,1.355,43,6.186,0.238,1.562,43,7.500,0.359,1.345,14,5.000,0.584,2.184,14,2,0.250,0.550,1.333,2,4.000,1,1.602,-0.485,5,2.604,2,2.603,3,8
829,Vormund,guardian,noun,identity,4.000,0.199,1.195,36,5.194,0.210,1.261,36,6.314,0.255,1.510,35,7.636,0.411,1.362,11,3.818,0.600,1.991,11,1,1.000,1.690,1.667,0,0.000,0,2.487,0.400,6,0.845,0,3.479,2,7
830,vornehm,posh,adjective,characterization,5.333,0.255,1.398,30,4.400,0.223,1.221,30,5.567,0.213,1.165,30,6.043,0.183,0.878,23,3.783,0.251,1.204,23,7,1.583,2.010,17.833,0,0.000,0,2.844,0.756,3,2.369,0,3.835,2,7
831,Vorstand,board (of a firm),noun,identity,4.559,0.208,1.211,34,5.294,0.259,1.508,34,6.647,0.215,1.252,34,7.292,0.195,0.955,24,4.875,0.414,2.028,24,1,68.729,5.550,94.167,1,45.000,0,3.221,1.134,3,3.441,1,4.212,2,8
832,Vorurteil,prejudice,noun,abstract,2.959,0.189,1.322,49,6.625,0.165,1.142,48,6.265,0.300,2.099,49,6.478,0.234,1.123,23,5.435,0.402,1.927,23,2,3.958,0.670,13.333,0,0.000,0,2.738,0.650,1,0.000,0,3.729,3,9
833,Vorwurf,accusation,noun,abstract,2.647,0.231,1.346,34,7.000,0.220,1.244,32,6.438,0.298,1.684,32,6.478,0.273,1.310,23,4.565,0.355,1.701,23,2,49.083,3.620,57.667,0,0.000,0,3.507,1.419,4,0.602,0,4.497,2,7
834,Weib,shrew,noun,identity,4.250,0.327,1.962,36,5.861,0.215,1.291,36,4.722,0.308,1.846,36,6.818,0.444,1.471,11,4.455,0.413,1.368,11,8,1.458,0.000,17.667,5,2167.167,5,3.544,1.457,25,4.272,3,4.535,1,4
835,weiblich,female,adjective,characterization,6.724,0.267,1.437,29,4.821,0.345,1.827,28,5.379,0.287,1.545,29,4.500,0.183,0.859,22,5.727,0.296,1.386,22,3,3.313,5.280,27.000,4,7.667,0,2.386,0.298,8,2.542,0,3.378,2,8
836,weich,soft,adjective,characterization,6.966,0.255,1.375,29,2.448,0.220,1.183,29,3.552,0.288,1.549,29,3.875,0.236,1.154,24,5.417,0.294,1.442,24,3,6.500,17.600,23.667,3,151.000,1,3.237,1.149,18,4.195,3,4.227,1,5
837,Weihnachten,christmas,noun,setting,6.846,0.311,1.940,39,4.308,0.371,2.319,39,5.821,0.318,1.985,39,4.846,0.296,1.068,13,7.385,0.385,1.387,13,3,31.208,55.440,0.000,0,0.000,0,3.248,1.161,1,0.000,0,4.239,3,11
838,weise,wise,adjective,characterization,7.000,0.233,1.254,29,3.000,0.281,1.512,29,6.793,0.282,1.521,29,4.783,0.377,1.808,23,4.870,0.468,2.242,23,3,6.042,0.000,19.333,9,144.833,3,3.044,0.957,24,4.761,6,4.035,2,5
839,Weisheit,wisdom,noun,abstract,8.000,0.183,1.095,36,2.722,0.332,1.994,36,7.556,0.237,1.423,36,4.864,0.356,1.670,22,4.864,0.457,2.145,22,3,5.292,9.840,14.000,0,0.000,0,3.316,1.229,6,1.531,0,4.307,2,8
840,westdeutsch,west German,adjective,characterization,4.963,0.223,1.160,27,5.074,0.150,0.781,27,5.259,0.174,0.903,27,5.208,0.199,0.977,24,4.292,0.353,1.732,24,7,0.104,0.000,232.167,0,0.000,0,0.699,-1.389,1,0.301,0,1.768,2,11
841,Widerstand,resistance,noun,abstract,5.467,0.335,1.833,30,6.133,0.328,1.795,30,6.900,0.277,1.517,30,4.909,0.410,1.925,22,6.091,0.441,2.068,22,4,63.063,15.550,67.167,0,0.000,0,3.773,1.685,1,2.173,0,4.763,3,10
842,Wirt,host,noun,identity,5.289,0.196,1.206,38,4.757,0.252,1.535,37,5.162,0.200,1.214,37,5.667,0.374,1.447,15,5.200,0.355,1.373,15,7,6.396,4.880,16.833,6,658.000,2,3.307,1.219,32,4.643,3,4.297,1,4
843,Wissenschaftler,scientist,noun,identity,6.270,0.204,1.239,37,4.865,0.313,1.903,37,6.189,0.241,1.469,37,5.786,0.408,1.528,14,3.714,0.507,1.899,14,5,73.104,19.570,84.000,0,0.000,0,3.243,1.156,4,0.602,0,4.233,4,15
844,wohlhabend,wealthy,adjective,characterization,6.382,0.211,1.231,34,3.941,0.257,1.496,34,6.471,0.204,1.187,34,6.000,0.257,1.061,17,3.353,0.331,1.367,17,5,0.792,1.610,5.500,0,0.000,0,1.987,-0.101,0,0.000,0,2.981,3,10
845,Wohngemeinschaft,residential community,noun,setting,6.000,0.273,1.545,32,5.219,0.304,1.718,32,5.219,0.223,1.263,32,3.000,0.355,1.589,20,7.400,0.438,1.957,20,4,2.167,0.280,0.000,0,0.000,0,1.806,-0.281,1,0.477,0,2.803,4,16
846,Würde,dignity,noun,abstract,6.943,0.262,1.552,35,3.886,0.332,1.967,35,6.618,0.373,2.174,34,5.000,0.324,1.588,24,3.500,0.356,1.745,24,5,25.708,0.000,22.500,3,15.500,0,3.598,1.510,14,4.748,1,4.588,2,5
